map_version_id,download_url,download_link_name,description,geometry,year
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E20,JRC_GFC2020_V1_N70_E20.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E20","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[30,60],[30,70],[20,70],[20,60],[30,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E30,JRC_GFC2020_V1_N70_E30.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E30","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[40,60],[40,70],[30,70],[30,60],[40,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E40,JRC_GFC2020_V1_N70_E40.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E40","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[50,60],[50,70],[40,70],[40,60],[50,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E50,JRC_GFC2020_V1_N70_E50.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E50","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[60,60],[60,70],[50,70],[50,60],[60,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E60,JRC_GFC2020_V1_N70_E60.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E60","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[70,60],[70,70],[60,70],[60,60],[70,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E70,JRC_GFC2020_V1_N70_E70.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E70","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[80,60],[80,70],[70,70],[70,60],[80,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E80,JRC_GFC2020_V1_N70_E80.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E80","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[90,60],[90,70],[80,70],[80,60],[90,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E90,JRC_GFC2020_V1_N70_E90.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E90","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[100,60],[100,70],[90,70],[90,60],[100,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E100,JRC_GFC2020_V1_N70_E100.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E100","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[110,60],[110,70],[100,70],[100,60],[110,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E110,JRC_GFC2020_V1_N70_E110.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E110","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[120,60],[120,70],[110,70],[110,60],[120,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E120,JRC_GFC2020_V1_N70_E120.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E120","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[130,60],[130,70],[120,70],[120,60],[130,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E130,JRC_GFC2020_V1_N70_E130.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E130","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[140,60],[140,70],[130,70],[130,60],[140,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E140,JRC_GFC2020_V1_N70_E140.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E140","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[150,60],[150,70],[140,70],[140,60],[150,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E150,JRC_GFC2020_V1_N70_E150.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E150","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[160,60],[160,70],[150,70],[150,60],[160,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E160,JRC_GFC2020_V1_N70_E160.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E160","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[170,60],[170,70],[160,70],[160,60],[170,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N70&lon=E170,JRC_GFC2020_V1_N70_E170.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N70, E170","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[180,60],[180,70],[170,70],[170,60],[180,60]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W180,JRC_GFC2020_V1_N60_W180.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W180","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-170,50],[-170,60],[-180,60],[-180,50],[-170,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W170,JRC_GFC2020_V1_N60_W170.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W170","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-160,50],[-160,60],[-170,60],[-170,50],[-160,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W160,JRC_GFC2020_V1_N60_W160.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W160","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-150,50],[-150,60],[-160,60],[-160,50],[-150,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W150,JRC_GFC2020_V1_N60_W150.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W150","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-140,50],[-140,60],[-150,60],[-150,50],[-140,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W140,JRC_GFC2020_V1_N60_W140.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W140","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-130,50],[-130,60],[-140,60],[-140,50],[-130,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W130,JRC_GFC2020_V1_N60_W130.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W130","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-120,50],[-120,60],[-130,60],[-130,50],[-120,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W120,JRC_GFC2020_V1_N60_W120.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W120","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-110,50],[-110,60],[-120,60],[-120,50],[-110,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W110,JRC_GFC2020_V1_N60_W110.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W110","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-100,50],[-100,60],[-110,60],[-110,50],[-100,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W100,JRC_GFC2020_V1_N60_W100.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W100","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-90,50],[-90,60],[-100,60],[-100,50],[-90,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W90,JRC_GFC2020_V1_N60_W90.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W90","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-80,50],[-80,60],[-90,60],[-90,50],[-80,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W80,JRC_GFC2020_V1_N60_W80.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W80","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-70,50],[-70,60],[-80,60],[-80,50],[-70,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W70,JRC_GFC2020_V1_N60_W70.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W70","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-60,50],[-60,60],[-70,60],[-70,50],[-60,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W60,JRC_GFC2020_V1_N60_W60.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W60","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-50,50],[-50,60],[-60,60],[-60,50],[-50,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W50,JRC_GFC2020_V1_N60_W50.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W50","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-40,50],[-40,60],[-50,60],[-50,50],[-40,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W20,JRC_GFC2020_V1_N60_W20.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W20","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-10,50],[-10,60],[-20,60],[-20,50],[-10,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=W10,JRC_GFC2020_V1_N60_W10.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, W10","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[0,50],[0,60],[-10,60],[-10,50],[0,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E0,JRC_GFC2020_V1_N60_E0.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E0","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[10,50],[10,60],[0,60],[0,50],[10,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E10,JRC_GFC2020_V1_N60_E10.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E10","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[20,50],[20,60],[10,60],[10,50],[20,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E20,JRC_GFC2020_V1_N60_E20.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E20","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[30,50],[30,60],[20,60],[20,50],[30,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E30,JRC_GFC2020_V1_N60_E30.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E30","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[40,50],[40,60],[30,60],[30,50],[40,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E40,JRC_GFC2020_V1_N60_E40.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E40","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[50,50],[50,60],[40,60],[40,50],[50,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E50,JRC_GFC2020_V1_N60_E50.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E50","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[60,50],[60,60],[50,60],[50,50],[60,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E60,JRC_GFC2020_V1_N60_E60.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E60","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[70,50],[70,60],[60,60],[60,50],[70,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E70,JRC_GFC2020_V1_N60_E70.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E70","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[80,50],[80,60],[70,60],[70,50],[80,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E80,JRC_GFC2020_V1_N60_E80.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E80","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[90,50],[90,60],[80,60],[80,50],[90,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E90,JRC_GFC2020_V1_N60_E90.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E90","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[100,50],[100,60],[90,60],[90,50],[100,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E100,JRC_GFC2020_V1_N60_E100.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E100","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[110,50],[110,60],[100,60],[100,50],[110,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E110,JRC_GFC2020_V1_N60_E110.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E110","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[120,50],[120,60],[110,60],[110,50],[120,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E120,JRC_GFC2020_V1_N60_E120.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E120","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[130,50],[130,60],[120,60],[120,50],[130,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E130,JRC_GFC2020_V1_N60_E130.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E130","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[140,50],[140,60],[130,60],[130,50],[140,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E140,JRC_GFC2020_V1_N60_E140.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E140","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[150,50],[150,60],[140,60],[140,50],[150,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E150,JRC_GFC2020_V1_N60_E150.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E150","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[160,50],[160,60],[150,60],[150,50],[160,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E160,JRC_GFC2020_V1_N60_E160.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E160","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[170,50],[170,60],[160,60],[160,50],[170,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N60&lon=E170,JRC_GFC2020_V1_N60_E170.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N60, E170","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[180,50],[180,60],[170,60],[170,50],[180,50]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N50&lon=W130,JRC_GFC2020_V1_N50_W130.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N50, W130","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-120,40],[-120,50],[-130,50],[-130,40],[-120,40]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N50&lon=W120,JRC_GFC2020_V1_N50_W120.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N50, W120","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-110,40],[-110,50],[-120,50],[-120,40],[-110,40]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N50&lon=W110,JRC_GFC2020_V1_N50_W110.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N50, W110","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-100,40],[-100,50],[-110,50],[-110,40],[-100,40]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N50&lon=W100,JRC_GFC2020_V1_N50_W100.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N50, W100","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-90,40],[-90,50],[-100,50],[-100,40],[-90,40]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N50&lon=W90,JRC_GFC2020_V1_N50_W90.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N50, W90","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-80,40],[-80,50],[-90,50],[-90,40],[-80,40]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
9,https://ies-ows.jrc.ec.europa.eu/iforce/gfc2020/download.py?type=tile&lat=N50&lon=W80,JRC_GFC2020_V1_N50_W80.tif,"The global forest cover map of 2020 in version 1 for (lat, lon) = N50, W80","{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-70,40],[-70,50],[-80,50],[-80,40],[-70,40]]]},""properties"":{}}],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}","[2020]"
